country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,faixa_gdp,faixa_renovavel
Algeria,1998,DZA,29924664.0,179962871808.0,,,,,,,,,,7.031,0.419,212.976,6.373,,,-27.273,-0.023,2.009,0.06,,2.067,,23.262,7.544,3.522,10.489,10304.176,1.713,3.385,10.075,,,10282.93,307.713,,99.794,3.423,6.641,200.681,,,6706.215,7.084,53.033,26787.969,801.621,,65.083,,186.667,0.414,0.636,7.185,0.215,21.245,0.924,0.206,186.667,0.414,0.636,7.185,0.215,21.245,0.924,0.206,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088,3.015,100.659,,,3363.739,-0.294,-2.108,23857.135,713.917,,32.644,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,777.352,308.349,186.667,0.414,0.636,7.185,0.215,21.245,0.924,0.206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,1999,DZA,30346086.0,193179811840.0,,,,,,,,,,7.117,0.454,224.965,6.827,,,-37.5,-0.023,1.238,0.038,,2.192,,24.757,7.949,1.001,3.085,10262.746,1.612,1.014,3.121,,,10242.966,310.834,,99.807,2.206,4.428,205.109,,,6758.985,12.406,99.448,29693.092,901.069,,65.859,,-5.581,-0.035,0.6,6.689,0.203,19.781,0.82,0.193,-5.581,-0.035,0.6,6.689,0.203,19.781,0.82,0.193,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.749,-1.76,98.898,,,3259.015,-4.655,-33.231,22430.768,680.686,,31.756,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,815.822,311.434,-5.581,-0.035,0.6,6.689,0.203,19.781,0.82,0.193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2000,DZA,30774624.0,208554147840.0,,,,,0.0,0.0,0.0,,508.162,-17.376,-1.186,183.286,5.641,0.0,0.0,-100.0,-0.038,0.0,0.0,0.0,1.881,23.82,23.89,7.965,-3.689,-11.489,9746.524,1.438,-3.554,-11.048,774.664,23.84,9741.336,299.786,99.791,99.947,-6.872,-14.096,191.013,704.152,21.67,6206.832,1.977,17.817,29858.57,918.886,90.707,63.683,12.14,-73.399,-0.441,0.16,1.625,0.05,5.189,0.209,0.053,-73.399,-0.441,0.16,1.625,0.05,5.189,0.209,0.053,-0.07,-0.294,,,,0.0,0.0,,0.0,,4.281,4.234,103.132,70.513,2.17,3351.218,14.11,96.047,25239.395,776.733,9.083,34.384,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.289,299.946,-73.399,-0.441,0.16,1.625,0.05,5.189,0.209,0.053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2001,DZA,31200984.0,223420301312.0,,,,,0.0,0.0,0.0,,506.193,15.464,0.872,208.737,6.513,0.0,0.0,,0.0,0.0,0.0,0.0,2.095,24.98,25.03,8.053,3.623,10.867,9961.64,1.391,3.611,10.824,799.975,24.96,9955.143,310.61,99.72,99.935,3.303,6.309,197.322,732.028,22.84,6324.227,-5.894,-54.161,27714.682,864.725,91.25,63.486,12.67,27.778,0.043,0.203,2.244,0.07,6.497,0.28,0.065,27.778,0.043,0.203,2.244,0.07,6.497,0.28,0.065,-0.05,-0.2,,,,0.0,0.0,,0.0,,3.532,3.643,106.775,67.947,2.12,3422.178,-1.551,-12.049,24508.334,764.684,8.47,34.354,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.218,310.813,27.778,0.043,0.203,2.244,0.07,6.497,0.28,0.065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2002,DZA,31624700.0,245360885760.0,,,,,0.0,0.0,0.0,,507.308,31.25,2.035,270.297,8.548,0.0,0.0,,0.0,0.0,0.0,0.0,2.655,25.98,26.0,8.076,3.583,11.138,10180.35,1.312,3.597,11.174,820.245,25.94,10175.09,321.784,99.769,99.948,-1.258,-2.483,194.839,747.833,23.65,6160.971,2.855,24.69,28124.088,889.416,90.962,60.518,13.19,-17.391,-0.036,0.166,1.897,0.06,5.261,0.231,0.052,-17.391,-0.036,0.166,1.897,0.06,5.261,0.231,0.052,-0.02,-0.077,,,,0.0,0.0,,0.0,,10.884,11.622,118.397,72.412,2.29,3743.821,7.822,59.813,26071.305,824.497,8.808,36.775,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.142,321.951,-17.391,-0.036,0.166,1.897,0.06,5.261,0.231,0.052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2003,DZA,32055882.0,273568645120.0,,,,,0.0,0.0,0.0,,503.957,-17.551,-1.5,219.859,7.048,0.0,0.0,,0.0,0.0,0.0,0.0,2.092,27.81,27.8,8.251,4.65,14.972,10510.461,1.232,4.466,14.369,859.125,27.54,10486.486,336.154,99.065,99.772,5.693,11.093,205.932,783.943,25.13,6424.146,5.527,49.16,29279.365,938.576,90.396,61.121,14.01,364.912,0.602,0.769,8.111,0.26,23.975,0.935,0.228,364.912,0.602,0.769,8.111,0.26,23.975,0.935,0.228,0.01,0.036,,,,0.0,0.0,,0.0,,4.035,4.777,123.174,75.181,2.41,3842.481,11.441,94.331,28663.324,918.828,8.669,36.559,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.235,336.922,364.912,0.602,0.769,8.111,0.26,23.975,0.935,0.228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2004,DZA,32510184.0,296773615616.0,,,,,0.0,0.0,0.0,,503.232,19.307,1.361,258.642,8.408,0.0,0.0,,0.0,0.0,0.0,0.0,2.404,29.4,29.39,8.402,3.816,12.856,10759.022,1.179,3.838,12.901,896.334,29.14,10736.774,349.055,99.149,99.793,2.898,5.967,211.899,821.896,26.72,6517.932,-1.921,-18.027,28315.721,920.549,90.915,60.581,14.79,-5.283,-0.045,0.723,7.69,0.25,22.248,0.851,0.207,-5.283,-0.045,0.723,7.69,0.25,22.248,0.851,0.207,0.01,0.034,,,,0.0,0.0,,0.0,,4.524,5.573,128.747,74.438,2.42,3960.2,5.754,52.87,29889.039,971.698,8.234,36.808,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.024,349.778,-5.283,-0.045,0.723,7.69,0.25,22.248,0.851,0.207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2005,DZA,32956690.0,326854475776.0,,,,,0.0,0.0,0.0,,500.47,-17.842,-1.5,209.615,6.908,0.0,0.0,,0.0,0.0,0.0,0.0,1.886,31.99,31.91,8.712,4.715,16.494,11113.723,1.121,4.477,15.627,951.552,31.36,11065.476,364.681,98.276,99.566,5.503,11.661,223.56,865.378,28.52,6783.444,-7.76,-71.432,25764.646,849.117,89.376,61.037,15.97,121.235,0.867,1.59,16.689,0.55,48.247,1.724,0.434,121.235,0.867,1.59,16.689,0.55,48.247,1.724,0.434,0.08,0.25,,,,0.0,0.0,,0.0,,4.246,5.467,134.213,86.174,2.84,4072.417,3.455,33.572,30502.762,1005.27,8.9,36.643,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.24,366.272,121.235,0.867,1.59,16.689,0.55,48.247,1.724,0.434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2006,DZA,33435082.0,345705349120.0,,,,,0.0,0.0,0.0,,503.623,48.485,3.349,306.793,10.258,0.0,0.0,,0.0,0.0,0.0,0.0,2.705,33.2,33.12,8.734,3.535,12.949,11341.98,1.097,3.817,13.919,983.996,32.9,11323.462,378.601,99.336,99.837,2.209,4.938,228.497,906.832,30.32,6834.064,-4.254,-36.123,24315.623,812.995,91.546,60.255,16.68,-60.814,-0.971,0.619,6.58,0.22,18.518,0.664,0.163,-60.814,-0.971,0.619,6.58,0.22,18.518,0.664,0.163,0.08,0.241,,,,0.0,0.0,,0.0,,4.197,5.632,139.846,77.164,2.58,4182.604,-0.273,-2.741,29984.354,1002.529,7.79,36.877,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.576,379.22,-60.814,-0.971,0.619,6.58,0.22,18.518,0.664,0.163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2007,DZA,33983836.0,371665207296.0,,,,,0.0,0.0,0.0,,505.576,-14.172,-1.454,259.062,8.804,0.0,0.0,,0.0,0.0,0.0,0.0,2.203,34.98,34.97,8.75,5.385,20.42,11759.701,1.075,5.388,20.4,1022.545,34.75,11740.897,399.001,99.371,99.84,2.324,5.309,233.807,931.619,31.66,6879.941,0.426,3.465,24024.947,816.46,90.535,58.504,17.68,3.86,0.02,0.639,6.474,0.22,18.804,0.629,0.16,3.86,0.02,0.639,6.474,0.22,18.804,0.629,0.16,0.01,0.029,,,,0.0,0.0,,0.0,,11.83,16.544,156.39,90.926,3.09,4601.894,0.325,3.256,29596.002,1005.786,8.836,39.133,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.019,399.64,3.86,0.02,0.639,6.474,0.22,18.804,0.629,0.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2008,DZA,34569592.0,395658559488.0,,,,,0.0,0.0,0.0,,505.948,0.0,0.0,254.672,8.804,0.0,0.0,,0.0,0.0,0.0,0.0,2.079,37.78,37.83,8.932,5.985,23.917,12252.297,1.071,5.955,23.761,1086.215,37.55,12229.293,422.762,99.26,99.812,4.378,10.235,244.042,985.838,34.08,7059.438,1.169,9.548,23894.057,826.008,90.087,57.617,19.14,25.221,0.156,0.795,8.1,0.28,23.004,0.74,0.188,25.221,0.156,0.795,8.1,0.28,23.004,0.74,0.188,-0.05,-0.132,,,,0.0,0.0,,0.0,,8.649,13.526,169.916,100.377,3.47,4915.184,-1.99,-20.015,28515.539,985.771,9.173,40.116,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.314,423.557,25.221,0.156,0.795,8.1,0.28,23.004,0.74,0.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2009,DZA,35196040.0,418247671808.0,,,,,0.0,0.0,0.0,,503.452,-35.799,-3.152,160.591,5.652,0.0,0.0,,0.0,0.0,0.0,0.0,1.259,36.18,36.21,8.067,5.974,25.302,12753.12,1.073,5.947,25.143,1020.285,35.91,12725.983,447.904,99.172,99.787,7.407,18.076,262.118,936.753,32.97,7447.361,-7.305,-60.339,21754.398,765.669,91.052,58.396,18.23,20.848,0.16,0.955,8.524,0.3,27.137,0.829,0.213,20.848,0.16,0.955,8.524,0.3,27.137,0.829,0.213,-0.03,-0.083,,,,0.0,0.0,,0.0,,6.014,10.219,180.134,83.532,2.94,5118.031,-8.88,-87.539,25520.811,898.231,8.119,40.132,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.809,448.859,20.848,0.16,0.955,8.524,0.3,27.137,0.829,0.213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2010,DZA,35856348.0,450705883136.0,,,,,0.0,0.0,0.0,,503.605,-36.214,-2.047,100.548,3.605,0.0,0.0,,0.0,0.0,0.0,0.0,0.821,42.92,42.99,9.793,-2.198,-9.864,12243.156,0.974,-2.102,-9.415,1194.21,42.82,12229.061,438.489,99.605,99.885,-3.375,-8.845,253.272,1106.359,39.67,7063.526,1.084,8.297,21585.174,773.966,92.277,57.694,21.65,-49.415,-0.475,0.48,4.741,0.17,13.392,0.395,0.109,-46.754,-0.45,0.505,4.741,0.17,14.096,0.395,0.115,-0.07,-0.163,,,,0.0,0.0,,0.0,,0.82,1.477,181.612,87.851,3.15,5064.986,-4.479,-40.228,23928.91,858.003,7.327,41.37,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.951,438.995,-46.754,-0.45,0.505,4.741,0.17,14.096,0.395,0.115,,0.025,0.025,0.0,0.0,0.704,0.0,0.006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2011,DZA,36543548.0,482034778112.0,,,,,0.0,0.0,0.0,,501.557,-11.29,-0.407,87.519,3.198,0.0,0.0,,0.0,0.0,0.0,0.0,0.689,48.03,48.17,10.371,5.807,25.493,12710.541,0.964,5.68,24.906,1304.471,47.67,12680.638,463.396,98.962,99.765,5.803,14.697,267.97,1201.58,43.91,7332.884,2.845,22.022,21781.889,795.987,91.156,57.691,24.16,118.497,0.563,1.043,13.682,0.5,28.535,1.038,0.224,117.528,0.587,1.093,13.682,0.5,29.903,1.038,0.235,-0.14,-0.291,,,,0.0,0.0,,0.0,,5.845,10.616,192.228,102.891,3.76,5260.235,-2.846,-24.423,22810.602,833.58,7.806,41.385,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.153,464.488,117.528,0.587,1.093,13.682,0.5,29.903,1.038,0.235,99.107,0.025,0.05,0.0,0.0,1.368,0.0,0.011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2012,DZA,37260568.0,497923358720.0,,,,,0.0,0.0,0.0,,499.629,6.182,0.198,91.141,3.396,0.0,0.0,,0.0,0.0,0.0,0.0,0.669,53.93,53.98,10.633,9.297,43.184,13624.909,1.02,9.309,43.136,1432.077,53.36,13594.317,506.532,98.851,99.775,11.483,30.771,298.741,1328.75,49.51,8017.611,-1.451,-11.55,21052.752,784.438,91.719,58.845,26.97,2.91,0.024,1.067,16.64,0.62,28.626,1.149,0.21,4.949,0.047,1.14,16.64,0.62,30.592,1.149,0.225,-0.05,-0.093,,,,0.0,0.0,,0.0,,6.33,12.168,204.395,103.326,3.85,5485.565,-6.227,-51.905,20978.627,781.676,7.132,40.261,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.717,507.672,4.949,0.047,1.14,16.64,0.62,30.592,1.149,0.225,47.488,0.023,0.073,0.0,0.0,1.966,0.0,0.014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2013,DZA,38000628.0,511887736832.0,,,,,0.0,0.0,0.0,,504.439,-45.89,-1.558,48.356,1.838,0.0,0.0,,0.0,0.0,0.0,0.0,0.342,56.23,56.32,10.488,5.772,29.305,14130.735,1.049,5.942,30.097,1473.397,55.99,14121.583,536.629,99.414,99.935,7.523,22.474,321.215,1352.609,51.4,8452.89,1.141,8.951,20878.307,793.389,91.264,59.819,28.41,-74.55,-0.797,0.27,8.684,0.33,7.1,0.586,0.05,-69.306,-0.792,0.348,8.684,0.33,9.152,0.586,0.065,-0.09,-0.16,,,,0.0,0.0,,0.0,,4.492,9.181,213.576,120.787,4.59,5620.338,-3.612,-28.238,19826.984,753.438,8.15,39.774,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.081,536.977,-69.306,-0.792,0.348,8.684,0.33,9.152,0.586,0.065,7.024,0.005,0.078,0.0,0.0,2.051,0.0,0.015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Algeria,2014,DZA,38760168.0,531308085248.0,,,,,0.0,0.0,0.0,,505.298,13.291,0.244,53.709,2.082,0.0,0.0,,0.0,0.0,0.0,0.0,0.355,60.21,60.4,10.314,9.057,48.636,15108.635,1.102,9.0,48.296,1551.851,60.15,15090.883,584.925,99.586,99.882,12.36,39.703,360.918,1424.658,55.22,9311.576,1.051,8.335,20684.225,801.724,91.424,61.631,30.52,94.949,0.253,0.523,6.45,0.25,13.49,0.414,0.089,99.06,0.34,0.688,6.45,0.25,17.753,0.414,0.118,-0.19,-0.316,,,,0.0,0.0,,0.0,,3.909,8.349,221.925,127.192,4.93,5725.598,6.154,46.369,20634.76,799.807,8.162,37.896,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.301,585.613,99.06,0.34,0.688,6.45,0.25,17.753,0.414,0.118,109.79,0.085,0.163,0.0,0.0,4.194,0.0,0.028,,0.003,0.003,0.0,0.0,0.07,0.0,0.0,Baixo PIB,Baixa
Algeria,2015,DZA,39543148.0,551519125504.0,,,,,0.0,0.0,0.0,,504.174,-25.698,-0.535,39.117,1.547,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,64.65,64.68,10.474,5.448,31.905,15616.311,1.12,5.47,31.995,1630.118,64.46,15601.193,616.92,99.66,99.903,5.072,18.307,379.225,1505.697,59.54,9590.157,1.545,12.387,20587.924,814.111,92.053,61.411,32.61,-24.87,-0.132,0.39,3.54,0.14,9.875,0.216,0.063,-12.598,-0.09,0.598,5.564,0.22,15.119,0.34,0.097,-0.03,-0.046,,,,0.0,0.0,,0.0,,6.409,14.223,236.148,124.421,4.92,5971.919,-2.248,-17.98,19771.484,781.827,7.607,38.242,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.682,617.518,-12.598,-0.09,0.598,5.564,0.22,15.119,0.34,0.097,-3.333,-0.006,0.156,1.517,0.06,3.95,0.093,0.025,1800.0,0.048,0.051,0.506,0.02,1.294,0.031,0.008,Baixo PIB,Baixa
Algeria,2016,DZA,40339328.0,574696128512.0,,,,,0.0,0.0,0.0,,503.969,-63.158,-0.977,14.127,0.57,0.0,0.0,,0.0,0.0,0.0,0.0,0.092,66.52,66.77,10.822,-0.085,-0.522,15295.143,1.074,-0.134,-0.824,1646.78,66.43,15272.842,616.096,99.491,99.854,1.777,6.737,385.962,1517.874,61.23,9567.896,12.26,99.811,22655.871,913.923,91.703,62.555,33.65,-50.345,-0.198,0.193,5.454,0.22,4.778,0.329,0.031,51.375,0.302,0.9,8.428,0.34,22.301,0.509,0.146,-0.25,-0.376,,,,0.0,0.0,,0.0,,-2.788,-6.585,229.564,128.906,5.2,5690.82,1.773,13.863,19724.912,795.69,7.788,37.207,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.208,616.996,51.375,0.302,0.9,8.428,0.34,22.301,0.509,0.146,322.414,0.5,0.656,2.231,0.09,16.259,0.135,0.106,0.274,-0.0,0.051,0.744,0.03,1.264,0.045,0.008,Baixo PIB,Baixa
Algeria,2017,DZA,41136548.0,582167232512.0,,,,,0.0,0.0,0.0,,503.497,271.429,1.547,51.454,2.117,0.0,0.0,,,,,0.0,0.339,71.16,71.5,11.462,1.102,6.799,15164.0,1.072,0.999,6.158,1722.556,70.86,15126.544,622.254,99.105,99.753,2.244,8.663,394.625,1577.672,64.9,9593.051,1.733,15.843,22601.928,929.765,90.769,63.262,36.0,-22.222,-0.044,0.149,1.459,0.06,3.623,0.084,0.024,72.295,0.641,1.541,15.558,0.64,37.458,0.895,0.247,-0.34,-0.478,,,,0.0,0.0,,0.0,,-1.765,-4.052,225.512,144.883,5.96,5482.038,-2.586,-20.573,18842.521,775.116,8.336,36.152,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.114,623.795,72.295,0.641,1.541,15.558,0.64,37.458,0.895,0.247,105.714,0.685,1.341,13.856,0.57,32.606,0.797,0.215,-0.273,-0.0,0.051,0.243,0.01,1.229,0.014,0.008,Baixo PIB,Baixa
Algeria,2018,DZA,41927008.0,590317551616.0,,,,,0.0,0.0,0.0,,501.11,174.725,3.698,138.693,5.815,0.0,0.0,,,,,0.0,0.868,72.01,72.1,10.767,7.346,45.825,15971.084,1.134,7.302,45.435,1701.052,71.32,15925.02,667.688,98.918,99.712,10.0,39.462,434.087,1569.394,65.8,10353.41,0.933,8.672,22382.648,938.438,91.262,64.826,36.13,108.929,0.161,0.31,2.862,0.12,7.383,0.166,0.046,26.079,0.39,1.931,18.604,0.78,46.065,1.082,0.288,-0.09,-0.125,,,,0.0,0.0,,0.0,,1.008,2.274,227.786,131.657,5.52,5432.916,-1.975,-15.305,18122.236,759.811,7.656,34.017,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.655,669.62,26.079,0.39,1.931,18.604,0.78,46.065,1.082,0.288,19.643,0.254,1.595,15.503,0.65,38.051,0.902,0.238,-47.368,-0.024,0.026,0.239,0.01,0.631,0.014,0.004,Baixo PIB,Baixa
Argentina,1965,ARG,22053662.0,226284879872.0,,,,,,,,,,,,383.385,8.455,,,12.651,0.288,116.385,2.567,,2.574,,,,,,14896.737,1.452,,,,,14732.473,324.905,,98.897,,,41.234,,,1869.712,12.557,5.052,2053.277,45.282,,12.551,,,,3.623,55.552,1.225,164.265,,1.103,,,3.623,0.0,0.0,164.265,,1.103,,,,,0.0,0.0,0.0,0.0,,0.0,,,275.216,,,12479.375,-1.708,-2.782,7258.847,160.084,,83.773,0.0,0.0,,,,0.0,,0.0,,,0.0,,328.528,,,3.623,,,164.265,,1.103,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Argentina,1966,ARG,22403120.0,227834527744.0,,,,,,,,,,-17.543,-1.483,311.199,6.972,,,-4.545,-0.117,109.362,2.45,,2.056,,,,3.241,10.647,15139.622,1.489,3.263,10.6,,,14975.831,335.505,,98.918,8.302,3.423,44.657,,,1993.347,8.408,3.807,2191.202,49.09,,13.166,,1.291,0.047,3.669,55.391,1.241,163.79,,1.082,1.291,0.047,3.669,0.0,0.0,163.79,,1.082,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.147,8.66,283.876,,,12671.285,6.387,10.225,7602.036,170.309,,83.696,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,339.175,1.291,0.047,3.669,,,163.79,,1.082,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Argentina,1967,ARG,22757014.0,233929097216.0,,,,,,,,,,12.458,0.869,344.527,7.84,,,13.445,0.329,122.136,2.779,,2.246,,,,2.906,9.857,15337.348,1.492,2.912,9.769,,,15172.235,345.275,,98.923,4.573,2.042,46.699,,,2052.09,4.916,2.413,2263.169,51.503,,13.38,,2.399,0.088,3.757,55.838,1.271,165.111,,1.077,2.399,0.088,3.757,0.0,0.0,165.111,,1.077,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.416,6.859,290.735,,,12775.62,9.002,15.332,8157.541,185.641,,83.297,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,349.032,2.399,0.088,3.757,,,165.111,,1.077,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Argentina,1968,ARG,23112976.0,243886489600.0,,,,,,,,,,-2.823,-0.221,329.643,7.619,,,16.543,0.46,140.149,3.239,,2.111,,,,3.384,11.812,15612.201,1.48,3.227,11.141,,,15420.595,356.416,,98.773,11.349,5.3,52.0,,,2249.8,11.329,5.835,2480.751,57.338,,14.411,,17.862,0.671,4.429,64.798,1.498,191.607,,1.227,17.862,0.671,4.429,0.0,0.0,191.607,,1.227,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.085,6.062,296.797,,,12841.15,9.556,17.739,8799.414,203.381,,82.251,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,360.844,17.862,0.671,4.429,,,191.607,,1.227,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Argentina,1969,ARG,23472030.0,264721498112.0,,,,,,,,,,19.729,1.503,388.64,9.122,,,8.686,0.281,149.993,3.521,,2.446,,,,3.344,12.066,15887.447,1.409,3.514,12.523,,,15718.227,368.939,,98.935,-0.374,-0.195,51.805,,,2207.098,0.374,0.215,2451.941,57.552,,13.892,,-10.311,-0.457,3.972,57.228,1.343,169.222,,1.065,-10.311,-0.457,3.972,0.0,0.0,169.222,,1.065,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.778,11.214,308.011,,,13122.488,3.541,7.201,8971.598,210.582,,82.597,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,372.911,-10.311,-0.457,3.972,,,169.222,,1.065,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
